0: 238,17,316,298,50,288
103: 236,344,180,178,245,221,219
104: 382,102,401,63,313,185
105: 365,178,287,245,191,369
106: 32,29,343,378,196,384,59
107: 192,166,203,137,187,101
108: 227,307,137,193,381
109: 161,226,389,422,140,149
110: 333,346,48,295,124,233
111: 216,115,206,169,85,351
112: 334,358,279,398,75,293
113: 71,139,260,356,138,271
114: 97,220,420,296,16,142,156,34
115: 130,353,169,375,85,406,111
116: 174,80,46,255,335,44
117: 13,254,201,227,381,179,315
118: 266,204,265,122,314,399,262
119: 372,79,124,259,231,40
120: 312,405,86,163,425,317,297
121: 246,218,392,368,229,73,64
122: 174,80,302,324,118,266,399
123: 261,345,235,11,198,67
124: 119,79,282,295,110,231,333
125: 172,171,61,396,329,248,190
126: 57,202,200,271
127: 54,230,417,33,411,237
128: 162,385,264,267,88,35
129: 75,154,265,164,74
130: 77,115,353,224,375
131: 303,341,250
132: 301,295,83,212,237,30
133: 285,279,172,61,357,154
134: 183,379,327,186,203,187
135: 329,34,248,209,142,43
136: 335,397,56,249,388,70,284,410
137: 166,107,307,101,108,193
138: 200,271,356,348,113,370,22
139: 260,418,326,234,356,113
140: 321,416,352,157,371,109,422,149
141: 148,198,67,254,414
142: 16,209,419,114,135,34
143: 168,89,194,393,311
144: 380,407,24,373,8,418
145: 233,51,384,239,65,346
146: 84,268,367,374,366,426,195
147: 264,49,88
148: 198,141,294
149: 318,38,140,371,109,389
150: 263,304,9,195,238,316
151: 339,289,270,382,87,14,97,220
152: 43,46,332,329,44,190
153: 36,253,213,68,263,304
154: 75,31,129,357,133,279,265
155: 214,364,324,403,243
156: 6,225,390,427,114,420,34
157: 371,217,51,239,140,416,38
158: 319,41,308,96,17,325
159: 197,193,283,315
160: 223,403,218,413,364
161: 109,226,422,352,82,12,232,274
162: 385,394,128,267,181,77
163: 86,53,355,391,425,120
164: 205,293,75,129,74,96
165: 231,333,346,51,321,416
166: 192,107,137,197,193
167: 318,38,383,257,236,290
168: 28,89,143,258,393,100
169: 206,177,375,20,115,111
170: 280,26,33,237,301,305
171: 125,396,6,427,248,42
172: 125,61,396,287,285,133
173: 296,16,419,385,394,353
174: 80,116,122,255,412,302
175: 223,403,93,328,243
176: 359,305,65,26,58,310
177: 206,169,386,20
178: 105,245,180,369,103
179: 283,414,315,254,117
180: 19,257,59,369,178,103,236
181: 267,224,55,162,77
182: 306,23,314,399,324
183: 134,379,203
184: 283,414
185: 313,382,104,408,280,339,244
186: 370,347,91,134,327,187
187: 203,107,186,91,101,134
188: 45,64,281,413,392,214,364
189: 328,330,331,207,21
190: 357,44,376,329,152,125,61
191: 272,42,32,378,369,105,287
192: 166,203,107,361
193: 197,159,381,108,166,137
194: 207,21,409,89,143,60,311
195: 304,150,337,316,268,146,374
196: 69,310,241,32,106,29,378
197: 159,193,166
198: 148,141,67,123,11,294
199: 322,424,47,228,235
200: 138,271,370,57,126,327
201: 227,367,366,338,13,117
202: 362,271,126
203: 192,107,187,183,134
204: 118,265,74,262,360
205: 164,293,96,9,238,325
206: 177,169,386,216,111,388,240
207: 21,194,23,189,330,89
208: 83,411,252,212
209: 16,142,419,269,135,43
210: 82,12,303,342,250,292
211: 47,393,228,363
212: 237,208,83,411,132
213: 221,219,15,68,36,153
214: 412,302,364,324,155,188,281
215: 285,398,365,245,15,358
216: 249,111,388,206,351
217: 157,371,239,19,257,38
218: 66,246,121,413,392,160
219: 221,213,103,290,344,53,391,36,10
220: 97,114,420,14,151,270,225
221: 219,213,15,245,103,344
222: 351,269,377,249,332,56
223: 160,175,403,299,93,395
224: 62,181,77,130,375
225: 156,390,270,220,420,69
226: 109,161,389,422,232,274,7
227: 201,108,84,366,307,52,117,381
228: 47,211,363,300,235,199
229: 73,246,121
230: 54,127,25,33,313
231: 165,333,119,124,40,321,416
232: 99,24,82,161,226,274,373
233: 145,48,359,65,110,346
234: 356,348,317,37,139,326
235: 345,123,300,228,199,11,424
236: 103,290,344,257,180,167
237: 212,127,33,411,170,301,132
238: 0,17,325,316,205,150,9
239: 51,145,384,343,157,217,19
240: 70,350,206,386,291,388
241: 390,427,69,196,378,272
242: 98,323,389,318,383,7
243: 328,330,155,175,403,306
244: 339,289,185,408,26,58
245: 365,105,178,215,103,221,15
246: 66,218,121,229
247: 331,21,409
248: 329,135,34,6,171,125
249: 216,388,222,351,136,335,56
250: 40,342,341,372,131,303,210
251: 81,291,386
252: 417,208
253: 387,36,10,153,304,337
254: 13,117,141,179,414
255: 335,397,410,281,174,116,412
256: 415,267,264
257: 19,180,217,38,167,236
258: 308,262,360,28,168,100
259: 78,341,90,119,372,79
260: 139,418,407,71,113
261: 345,123,349,50,288,67
262: 258,360,118,204,314,28
263: 304,150,9,334,68,153
264: 147,256,267,88,128
265: 118,266,204,31,154,129,74
266: 118,265,80,122,31
267: 256,415,181,264,162,128
268: 146,426,195,337,27
269: 222,377,72,209,419,43,332
270: 151,289,220,58,69,225
271: 200,138,202,113,126
272: 191,42,6,241,427,378
273: 292,99
274: 7,92,373,161,226,232
275: 76,400,39,278,347,91
276: 99,24,380
277: 402,322,424,320
278: 27,340,336,297,39,405,275,76
279: 285,133,398,75,154,112
280: 170,408,26,33,313,185
281: 45,188,410,255,412,214
282: 30,354,295,79,124
283: 179,315,159,184
284: 45,64,410,70,368,136
285: 133,215,279,398,172,396,365,287
286: 70,368,350,73
287: 365,105,191,42,172,396,285
288: 50,0,17,41,261,345
289: 339,151,244,270,26,58
290: 236,344,167,383,219,53,355
291: 251,81,386,350,240
292: 303,82,210,273,99
293: 205,164,75,112,334,9
294: 320,148,198
295: 301,48,132,30,282,124,110
296: 16,173,35,385,97,114
297: 278,340,425,10,405,120
298: 50,404,0,316,374
299: 93,395,223
300: 319,41,228,363,345,235
301: 48,132,295,237,170,359,305
302: 412,214,324,174,122
303: 131,250,292,210
304: 263,150,195,337,153,253
305: 176,359,170,26,301
306: 182,23,324,330,243
307: 101,52,400,227,108,137
308: 258,360,96,158,319,100
309: 60,311,47,423
310: 58,69,196,176,65,29
311: 309,60,143,194,47
312: 39,405,120,348,317,347,22
313: 25,33,185,230,104,280
314: 182,23,399,118,262,28
315: 283,179,117,159,381
316: 238,0,150,195,374,298
317: 234,348,37,86,312,120
318: 38,149,167,383,389,242
319: 158,300,41,308,363,100
320: 294,277,402,11,424
321: 140,416,352,165,231,40,342
322: 277,199,424,47,423
323: 98,242,37,7,92,326
324: 214,302,155,122,306,182,399
325: 238,17,205,96,158
326: 139,8,92,323,37,234
327: 134,379,200,370,186,57
328: 189,330,243,175
329: 135,248,43,152,125,190
330: 328,189,243,306,23,207
331: 189,21,247
332: 43,46,152,222,269,56
333: 110,165,231,346,124
334: 112,68,358,293,263,9
335: 255,136,397,56,249,46,116
336: 27,278,340,84,426,52,76
337: 304,195,387,253,27,268
338: 349,404,367,201,13
339: 151,289,244,185,382,408
340: 27,278,336,297,387,10
341: 78,259,372,131,250
342: 40,250,321,352,210,12
343: 32,106,384,239,19,59
344: 103,236,290,221,219,53
345: 261,123,235,300,41,288
346: 110,165,333,233,51,145
347: 370,186,22,91,312,39,275
348: 234,356,317,312,138,22
349: 338,50,404,261,13,67
350: 70,286,240,81,291
351: 85,222,377,249,216,111
352: 140,321,342,12,161,422
353: 77,115,130,394,173,406,72
354: 30,18,282,421,79
355: 86,53,163,383,290,98
356: 234,348,139,113,138
357: 190,376,61,133,31,154
358: 112,334,68,215,398,15
359: 176,305,65,301,48,233
360: 258,74,308,262,96,204
361: 192
362: 202,71
363: 211,393,228,100,300,319
364: 214,155,188,413,160,403
365: 105,287,245,285,215
366: 84,367,146,52,201,227
367: 146,374,366,338,404,201
368: 70,286,73,64,284,121
369: 180,59,32,191,105,178
370: 186,347,22,200,138,327
371: 157,217,140,416,38,149
372: 119,341,259,40,250
373: 274,92,232,24,144,8
374: 367,146,195,316,298,404
375: 169,62,224,20,115,130
376: 357,44,190,61,80,31
377: 85,222,351,269,406,72
378: 32,106,196,241,427,191,272
379: 183,134,327,57
380: 144,276,24
381: 193,227,108,117,315
382: 102,104,87,185,339,151
383: 318,167,290,98,242,355
384: 145,239,65,106,29,343
385: 162,394,128,35,296,173
386: 206,177,251,291,240
387: 10,253,337,27,340
388: 249,216,206,70,240,136
389: 109,226,318,149,7,242
390: 6,156,225,241,427,420,69
391: 53,163,425,219,36,10
392: 218,121,413,64,188
393: 47,211,363,100,168,143
394: 162,385,77,353,173
395: 299,66,223
396: 172,171,125,42,287,285
397: 255,136,335,410
398: 285,215,279,75,112,358
399: 182,314,122,324,118
400: 307,101,275,52,76,91
401: 63,25,104
402: 277,320
403: 160,175,223,364,155,243
404: 338,349,298,50,367,374
405: 312,39,120,425,278,297
406: 85,377,72,115,353
407: 144,260,418,95,71
408: 280,26,185,339,244
409: 21,194,247,60
410: 45,284,281,255,136,397
411: 208,417,127,212,237
412: 214,302,255,281,174
413: 218,392,188,364,160
414: 179,254,141,184
415: 256,267,55
416: 140,321,165,231,51,157,371
417: 252,54,127,411
418: 139,8,260,144,407
419: 16,173,209,142,269,72
420: 220,114,156,225,390
421: 90,18,354
422: 109,161,226,140,352,12
423: 47,309,322
424: 277,199,322,11,235,320
425: 163,391,10,405,120,297
426: 84,268,146,27,336
427: 6,156,241,390,378,272,42,171
