0: 453,523,636,17,629,50
91: 772,39,689,844,893
92: 323,242,274,724,848,373,698
93: 718,223,175,797,445,609,900
94: 102,673,566,687,654,507
95: 71,864,911,407,888
96: 74,652,164,360,641,536
97: 35,14,780,910,151,296,444
98: 480,842,456,883,7,621,685
99: 273,82,683,788,894,619
100: 580,168,393,677,447
101: 527,497,602,108,137,107
102: 94,801,673,104,654,468
103: 219,610,236,458,586,682
104: 705,801,102,63,664,468
105: 365,178,846,191,547,287,369,793
106: 29,810,769,378,482,32,799,647
107: 558,166,642,527,101,137
108: 473,193,137,573,307,101,602
109: 795,658,779,140,657,149,784
110: 706,776,835,649,696,233,48
111: 115,169,85,840,878,206,216
112: 495,635,786,436,279,358
113: 534,461,356,202,271,138
114: 16,541,910,296,867,420,433,508
115: 130,375,169,518,111,85
116: 255,887,335,798,44,80,746,901
117: 542,601,537,254,315,555
118: 707,790,476,262,122,399,918,581
119: 40,628,855,598,874,250,659
120: 613,317,627,163,86,456
121: 881,860,73,286,64,368
122: 182,399,808,804,707,118,262
123: 67,569,198,429,812,599
124: 282,79,443,295,333,545,757
125: 603,61,708,171,648,172,845
126: 202,271,509
127: 735,674,675,237,554,411
128: 35,780,687,532,582,385
129: 204,521,74,652,75
130: 115,375,518,224,432,434
131: 513,747,464,303,807
132: 713,83,714,212,354,749
133: 279,884,845,603,699,285,866
134: 709,794,499,186,463,626
135: 813,142,209,34,433,43
136: 477,789,728,388,730,854,410
137: 108,193,101,166,107,743
138: 271,200,113,356,872
139: 418,607,326,234,534,600
140: 795,109,779,783,321,371,352,422
141: 148,767,803,832,414,454
142: 508,209,135,34,16,510,433
143: 28,89,593,168,393,194
144: 619,373,698,24,722,692
145: 346,438,838,233,441,820,384
146: 426,643,756,704,520,506
147: 264,805,737
148: 767,141,414,885,827,184
149: 657,784,38,819,485,109,779
150: 263,304,617,679,637,851,592,442,195
151: 444,528,97,14,720,220
152: 43,419,750,332,329,748,556
153: 253,36,622,68,304,656
154: 436,279,884,31,265,521,75
155: 829,466,324,470,611,364
156: 225,433,666,390,867,420,712
157: 485,605,217,239,51,438
158: 319,447,325,522,41,363
159: 197,743,193,542,484,315
160: 693,66,548,895,218,882
161: 795,658,422,640,848,905
162: 582,267,716,633,181,530,741
163: 120,627,86,355,53,467,425
164: 96,652,701,671,641,205
165: 231,565,416,868,462,51,346
166: 192,558,107,137,743
167: 657,318,38,575,452,770
168: 100,393,28,143,258,677
169: 115,375,111,557,177,206
170: 33,280,902,675,568,446
171: 481,708,248,648,172,744,125
172: 845,744,396,831,171,603,125
173: 625,394,755,541,529,72
174: 302,746,901,451,707,476
175: 833,403,862,93,223,816,900
176: 48,441,428,359,892,65
177: 557,768,20,634,375,169
178: 365,245,105,886,287,369
179: 283,885,670,184
180: 19,257,236,904,59,578,458,793
181: 459,530,861,741,162
182: 306,122,399,808,804,324,469
183: 653,379,915,463,626
184: 827,148,179,885
185: 382,500,313,754,664,280,694
186: 463,327,370,511,844,134,499
187: 709,450,579,503,527,497
188: 218,413,882,533,587,392,214
189: 207,23,839,822,328,563
190: 748,648,544,556,61,376
191: 547,42,287,272,766,880,831,105
192: 361,558,166
193: 108,473,137,542,743,159
194: 669,775,143,593,393
195: 525,589,150,851,592,516
196: 310,435,69,439,29,810
197: 743,159,484
198: 569,612,123,812,907,646,760,817
199: 645,211,228,639,424,277
200: 271,509,138,872,327,370,57
201: 367,465,381,879,366,574,537
202: 126,461,113,362,271
203: 676,361,558,642,764
204: 265,266,521,129,790,476,74
205: 629,238,641,701,164,9
206: 821,216,169,111,557
207: 593,23,189,563,21,775,502
208: 713,83,691,252,554,515
209: 142,135,510,43,419,604
210: 596,826,615,292,875,785
211: 645,199,505,228,663,580
212: 714,411,448,132,713,749
213: 68,651,870,618,219,36
214: 460,782,611,533,188,413
215: 15,358,560,517,398,786,583
216: 206,594,821,388,730,111,840
217: 485,157,239,19,575,257,38
218: 188,413,882,548,160,496
219: 103,618,610,586,245,213,651
220: 572,759,720,910,151,444,867,818,225
221: 651,583,870,560,245,886
222: 56,332,249,377,269,750
223: 299,93,718,548,833,175
224: 717,777,432,800,434,130
225: 156,390,220,867,712,818
226: 690,905,483,658,784,389,457
227: 307,574,84,857,665,573
228: 199,211,505,300,859,424
229: 524,73,736,246
230: 33,549,491,674,675
231: 165,565,416,868,462,498,757
232: 576,640,615,12,785,683
233: 48,441,776,110,462,346,145
234: 37,814,478,139,326,534,684
235: 345,11,847,300,859,661
236: 575,180,904,458,586,891,682,103
237: 127,675,902,411,448,568
238: 17,522,629,641,205,325
239: 51,438,838,538,157,217,19
240: 291,386,731,811,350,869
241: 810,769,712,439,390,427,585
242: 323,852,92,685,724,690,883,7
243: 330,816,822,469,493,403,306
244: 408,339,725,828,912,446,26,58
245: 560,178,886,369,586,219,221,651
246: 736,561,73,229,540,860
247: 331,21,409,917
248: 481,708,6,171,813,34,329
249: 854,56,222,840,351,377,730
250: 697,464,659,796,40,119
251: 81,291,386,752,475
252: 417,554,691,208
253: 622,153,909,337,304,679
254: 644,414,670,13,117,537,555
255: 397,887,335,116,798
256: 415,633,264
257: 19,575,180,904,217,891
258: 28,308,526,913,677,168
259: 877,372,78,90,341
260: 430,607,873,864,600
261: 681,672,437,551,504,345
262: 118,122,399,918,581,474
263: 304,150,617,656,637,334,732
264: 147,805,256,633,771,267
265: 266,204,521,31,531,154
266: 265,204,531,451,790,476
267: 162,582,264,633,771,532
268: 525,589,630,27,426,756
269: 419,604,750,455,919,377,222,332
270: 712,439,289,818,69,849
271: 509,200,138,113,202,126
272: 191,547,42,378,880,799
273: 82,99,638,514,276,894
274: 788,576,640,848,373,92
275: 567,772,39,914,719,711
276: 273,24,894,380
277: 322,645,199,546,639,492
278: 624,312,889,297,405,559,494,678
279: 436,133,154,884,398,786,866,635,112
280: 33,694,170,500,185,446,408
281: 470,782,841,397,887,412
282: 124,443,295,490,824,30
283: 179,670,865,555
284: 64,45,368,410,620,728
285: 431,398,866,845,396,133
286: 721,73,655,631,368,121
287: 191,547,766,365,178,105,431
288: 551,50,504,17,522,41
289: 270,818,828,897,539,69,849
290: 344,773,383,682,610,680,53
291: 81,251,449,240,386,350
292: 606,807,826,210,514,875
293: 495,635,701,671,571,75,442,9,758
294: 440,727,715,320
295: 282,124,30,696,706,333
296: 910,444,97,35,802,541,114
297: 425,405,745,559,627,590,278
298: 662,742,916,374,740,672,437
299: 718,223,395,548,895
300: 41,363,859,661,505,228,235
301: 486,649,714,688,762,359
302: 412,174,746,804,466,707
303: 606,807,131
304: 263,150,617,656,679,732,253,622,153,337
305: 568,688,446,26,762
306: 182,808,829,324,493,243,469
307: 227,857,665,602,108,573
308: 526,360,913,258,677,319,536
309: 311,423,836
310: 435,65,196,69,739,892
311: 309,710,60,423,47
312: 278,624,719,889,405,543,471,39
313: 491,25,754,401,694,185
314: 28,89,787,474,399,808
315: 484,865,555,542,117,159
316: 516,781,525,479,729
317: 613,120,480,456,856,348
318: 657,167,784,770,389,512,457,695
319: 677,536,447,158,325,308
320: 715,760,488,570,294
321: 783,40,628,371,584,352,140
322: 402,553,778,277,546,492
323: 852,242,92,373,698,8,418
324: 829,804,155,466,306,182
325: 319,536,158,522,238,641
326: 139,418,607,852,842,883,234,37
327: 186,463,370,200,57,379
328: 797,501,330,816,839,189,563
329: 748,648,813,43,152,708,248
330: 243,816,839,822,328
331: 563,21,501,591,903,247
332: 56,222,577,269,750,152,748,46,556
333: 706,835,868,124,295,757
334: 15,358,732,495,571,263,637
335: 397,255,116,577,477,789,798,632
336: 535,506,494,678,27,340,426
337: 253,622,909,304,679,650,387,630
338: 465,879,404,742,437,349,13
339: 408,244,725,912,500,834,562
340: 27,898,590,387,559,336,678
341: 703,890,78,372,259,513
342: 352,896,697,796,783,596,615
343: 384,59,538,482,765,647
344: 467,290,391,773,53
345: 429,11,235,504,661,681,261
346: 51,438,145,462,233,165
347: 511,806,689,471,814,597,22
348: 823,597,543,613,317,856
349: 702,13,599,437,465,338
350: 751,655,631,869,291,449,240
351: 840,753,377,878,249
352: 342,422,896,783,321,795,140
353: 434,755,77,518,406,72
354: 824,30,132,83,18,749
355: 680,695,858,53,512,163,86
356: 22,684,872,534,113,138
357: 603,61,699,31,531,376
358: 215,334,15,732,398,786,495,112
359: 428,762,301,649,48,176
360: 308,526,918,581,96,74,641,536
361: 192,558,203,764
362: 71,911,461,202
363: 41,300,661,447,158,505
364: 496,761,792,611,413,829,155
365: 178,517,105,886,287,431
366: 574,84,643,668,367,201
367: 201,879,668,404,366
368: 64,284,655,620,286,121
369: 458,793,586,245,178,105
370: 186,327,872,511,806,200
371: 819,584,850,321,779,140
372: 877,259,855,341,513,659
373: 144,619,698,788,274,323,92
374: 453,781,740,298,729,916
375: 130,115,169,20,432,177
376: 531,791,190,44,544,357,61,31
377: 351,753,455,919,269,222,249
378: 769,106,880,585,799,547,272
379: 653,183,463,327,738,57
380: 876,722,24
381: 201,574,871,601,537
382: 550,500,185,664,87,468
383: 452,770,891,682,610,680,695,290
384: 343,538,820,765,838,145
385: 625,802,700,582,716,128,35
386: 251,291,240,475,863,731
387: 650,340,898,590,622,909,337,10
388: 594,70,216,730,728,136
389: 512,457,657,318,784,226
390: 156,225,666,712,241,427,585
391: 467,344,773,618,36,622,10
392: 881,587,540,64,533,188
393: 100,580,168,143,194,669,663
394: 625,700,173,755,77
395: 693,895,299
396: 172,845,831,766,285,431
397: 255,887,335,477,667,841,281
398: 285,431,786,866,560,517,279,215,358
399: 122,182,808,118,262,918,314,474
400: 665,503,76,711,497,602
401: 754,63,552,25,313
402: 322,553,836
403: 493,792,175,862,243,816,900
404: 668,662,742,734,367,879,338
405: 297,425,613,627,278,312,889
406: 72,809,919,755,353,518,85,753
407: 430,692,876,722,95,864
408: 339,244,280,500,446
409: 60,917,21,247
410: 45,284,477,728,136,667
411: 212,448,554,127,237,713
412: 302,746,887,470,281,466
413: 188,218,214,611,496,364
414: 644,670,254,454,148,141,885
415: 256,633,843,530
416: 165,231,565,51,584,850,605
417: 252,554,735
418: 139,607,873,326,323,852,8
419: 43,604,269,750,152,209
420: 910,867,114,156,433,508
421: 774,733,726,595
422: 352,12,896,795,140,161,640
423: 546,489,47,309,311
424: 639,646,859,199,228,847
425: 297,405,745,53,467,627,163
426: 756,146,27,268,336,506
427: 660,880,585,666,390,241,6
428: 26,762,359,739,892,176
429: 345,812,11,681,599,123
430: 8,407,692,260,873
431: 285,398,287,766,396,365,517
432: 62,20,472,800,224,130,375
433: 156,666,420,114,142,508,135,34
434: 353,77,224,717,130,518
435: 482,310,65,765,196,69,29,810
436: 154,279,884,521,635,112,75
437: 681,261,672,298,742,338,349,599
438: 239,51,346,838,145,157
439: 712,270,69,196,241,810
440: 588,294,727,767
441: 233,48,820,176,892,65,145
442: 636,592,9,758,293,571,150,637
443: 282,124,79,490,90,815
444: 910,151,296,867,97,720,220
445: 609,93,718,591
446: 568,305,280,170,408,244,26
447: 677,319,158,100,580,363,505
448: 714,212,411,237,902,568,688
449: 81,291,608,350,631
450: 709,794,187,527,676,642
451: 531,791,174,901,266,476
452: 770,891,383,682,575,167
453: 523,374,0,781,50,740
454: 644,414,702,13,67,832,141
455: 809,564,919,377,604,269
456: 480,98,621,858,317,120,86
457: 389,512,621,318,690,483,226,7
458: 369,793,586,578,180,236,904,103
459: 777,181,530,861,487,830,800
460: 214,667,782,841,611,45,533
461: 534,113,600,911,362,202
462: 776,835,868,233,165,231,346
463: 186,327,134,379,183,626
464: 697,747,250,659,131,513
465: 201,879,338,349,13,537
466: 804,155,324,470,611,412,302
467: 344,391,53,10,163,425,745
468: 654,87,664,102,104,382
469: 243,822,306,182,808,787
470: 782,611,281,412,155,466
471: 347,689,893,597,543,312,719,39
472: 62,432,800,487
473: 108,193,871,573,542,601
474: 28,314,262,399,526,918,913
475: 863,768,623,634,752,251,386
476: 707,790,118,451,174,266,204
477: 789,728,136,410,397,335,667
478: 234,37,814,856,823,684
479: 756,520,525,316,729,734
480: 842,456,98,317,37,856
481: 708,248,6,171,34,660,42,744
482: 435,765,29,106,343,647
483: 724,690,848,905,226,658,457
484: 865,315,197,159
485: 157,605,217,819,149,38
486: 749,301,649,696,714
487: 55,830,459,472
488: 639,492,616,778,320,760,570
489: 546,423,47,669,645,663
490: 18,774,824,815,595,282,443
491: 25,313,549,230
492: 639,488,322,778,277
493: 403,792,829,306,243
494: 535,519,336,678,278,624
495: 635,293,112,571,786,334,358,758
496: 833,761,364,218,413,548
497: 527,101,602,503,400,187
498: 598,545,874,757,231,565,628
499: 709,134,579,511,844,772,186
500: 550,382,185,834,280,408,339
501: 797,609,328,591,563,331
502: 60,917,207,21,710,775
503: 400,711,914,187,579,497
504: 551,288,41,661,261,345
505: 211,228,447,580,300,363
506: 535,336,426,146,704,52
507: 14,780,94,687,654,723
508: 142,420,16,114,433
509: 271,200,126,57
510: 16,529,564,142,209,604
511: 347,806,689,844,186,370,499
512: 389,457,621,318,770,355,695,858
513: 131,703,341,372,464,659
514: 638,899,292,273,875,82
515: 208,83
516: 316,523,781,592,195,525,589
517: 365,560,886,431,398,215
518: 130,115,434,353,406,85
519: 535,494,624,719,567,763,711
520: 643,756,146,479,668,734
521: 265,204,129,436,154,75
522: 17,238,158,325,288,41
523: 453,516,0,781,636,592
524: 721,73,608,229
525: 195,268,589,316,516,756,479
526: 308,918,360,581,913,474,258
527: 497,101,450,187,642,107
528: 87,723,906,14,720,614,151
529: 16,541,510,173,72,564
530: 459,181,415,830,843,162
531: 791,451,376,357,31,265,266
532: 566,771,687,582,267,128
533: 64,45,392,214,460,188
534: 461,113,600,139,234,356,684
535: 519,336,506,494,763,52
536: 319,325,96,308,360,641
537: 117,601,201,465,381,13,644,254
538: 384,343,59,239,838,19
539: 572,897,562,725,828,912,849,289
540: 881,587,392,860,561,246,66
541: 16,529,114,625,802,173,296
542: 117,601,473,193,159,315
543: 348,823,597,613,312,889,471
544: 44,686,556,190,61,376
545: 598,498,874,757,124,79,877
546: 423,489,645,322,277
547: 191,287,272,378,32,846,799,105
548: 160,895,218,496,833,299,223
549: 54,491,674,230
550: 382,500,834,87,906
551: 50,504,740,288,261,672
552: 63,401
553: 402,322,778,570
554: 417,252,127,735,713,208,411
555: 315,117,670,254,283
556: 544,46,686,152,332,748,190
557: 177,863,731,169,206,821
558: 361,192,166,642,107,203
559: 297,745,340,590,278,678
560: 245,517,886,398,221,583,870,215,15
561: 736,246,540,66
562: 572,539,614,834,906,339,912
563: 331,21,839,501,328,207,189
564: 455,72,809,919,529,510,604
565: 165,231,416,498,874,628,584
566: 771,687,532,88,805,94,673
567: 39,275,624,719,519,711
568: 688,305,446,237,170,902,448
569: 803,67,612,832,198,123
570: 488,553,778,320
571: 495,293,334,637,442,758
572: 897,562,539,759,720,614,220
573: 108,473,871,227,307,574
574: 227,366,84,201,381,871,573
575: 19,257,236,904,217,167,38,452,891
576: 788,232,640,274,12,683
577: 854,56,332,789,632,46,335
578: 32,846,647,59,180,458,793
579: 709,187,499,772,914,503
580: 100,393,447,211,505,663
581: 526,918,360,790,118,262,74
582: 162,267,716,532,128,385
583: 221,68,870,560,215,15
584: 371,850,565,416,628,321
585: 427,880,390,241,810,769,378
586: 458,369,236,245,103,219,610,651
587: 540,392,188,882
588: 440,767,827
589: 195,268,525,630,679,851,516
590: 340,898,387,10,297,745,559
591: 903,445,501,609,331
592: 636,442,150,851,195,516,523
593: 207,23,143,89,194,775
594: 811,70,821,388,216
595: 726,815,774,421,490
596: 826,210,615,697,796,342,896
597: 348,823,543,814,347,471
598: 498,545,874,79,877,855,119
599: 702,349,681,437,429,67,123
600: 534,461,260,139,607,864,911
601: 542,117,537,381,473,871
602: 497,101,665,400,307,108
603: 357,61,699,125,172,845,133
604: 419,269,750,510,455,564,209
605: 485,157,416,51,819,850
606: 303,807,292
607: 139,418,873,326,260,600
608: 449,631,524,721
609: 797,445,501,93,591
610: 103,618,219,586,383,682,290,773
611: 214,460,470,782,413,155,466,364
612: 803,569,198,727,817
613: 317,120,627,405,348,543,889
614: 572,562,720,528,906
615: 596,210,342,12,896,785,232
616: 639,488,907,646,760
617: 263,304,150,679,851
618: 219,610,213,391,773,36,622
619: 144,373,99,683,788,24,894
620: 751,655,70,728,284,368
621: 512,457,858,456,98,7,86
622: 253,36,153,909,337,10,618,391,304,387
623: 634,752,475
624: 278,312,719,519,494,678,567
625: 385,802,394,700,173,541
626: 676,853,463,794,134,183,915
627: 613,120,163,297,425,405
628: 40,321,119,498,874,565,584
629: 17,238,205,636,9,0
630: 268,589,337,679,27,650
631: 350,655,449,608,721,286
632: 798,44,46,686,577,335
633: 256,415,264,162,267
634: 623,20,475,177,768
635: 495,293,112,671,436,279,75
636: 592,442,9,758,629,523,0
637: 263,150,334,732,571,442
638: 899,514,273
639: 492,488,424,616,907,646,199,277
640: 232,576,274,12,422,161,848,905
641: 238,205,96,164,360,536,325
642: 558,107,450,527,203,676
643: 146,704,520,668,366,84
644: 414,670,254,454,702,13,537
645: 199,211,663,546,489,277
646: 639,424,616,907,812,11,847,198
647: 32,578,482,106,343,59
648: 329,748,190,708,171,61,125
649: 486,301,696,359,110,48
650: 27,898,387,337,630
651: 221,213,870,586,245,886,219
652: 96,74,164,75,129,671
653: 379,183,915,738
654: 87,723,468,94,102,507
655: 350,751,631,620,286,368
656: 263,304,68,15,732,153
657: 149,318,167,784,38,109,389
658: 795,109,161,784,905,483,226
659: 464,250,372,855,513,119
660: 427,880,481,6,42
661: 41,300,363,859,504,345,11,235
662: 668,298,729,404,742,734,916
663: 645,211,580,393,669,489,47
664: 754,63,104,382,185,468
665: 400,76,52,227,307,857,602
666: 156,433,390,34,427,6
667: 460,841,477,45,410,397
668: 404,662,734,643,520,366,367
669: 194,710,775,393,663,489,47
670: 644,414,254,555,179,283,885
671: 635,293,701,652,164,75
672: 261,437,551,740,298
673: 94,801,102,825,566,88
674: 127,735,675,549,54,230
675: 127,674,237,33,230,170,902
676: 203,626,794,450,642
677: 319,447,308,258,100,168
678: 336,494,559,340,278,624
679: 304,150,617,851,253,337,589,630
680: 355,695,53,770,383,290
681: 261,437,345,429,599
682: 452,891,383,236,103,610,290
683: 82,785,99,788,232,576,619
684: 22,356,234,814,478,534
685: 852,242,842,98,883,7
686: 798,44,544,632,46,556
687: 566,532,94,128,507,780
688: 568,305,714,448,301,762
689: 347,511,806,844,893,471,39,91
690: 724,483,226,457,242,7
691: 252,208
692: 8,407,430,24,144,698,722
693: 395,66,160,895
694: 33,280,313,185
695: 355,680,858,318,770,383,512
696: 749,486,649,30,295,706,110
697: 747,464,250,796,596,826,342
698: 144,373,323,92,8,692
699: 357,603,61,31,845,133,884
700: 625,385,394,716,741,77
701: 293,671,164,9,758,205
702: 349,13,599,67,832,644,454
703: 890,341,513
704: 643,146,506,52,84,857
705: 801,104,825,49,63
706: 835,333,110,696,295
707: 476,118,174,302,804,122
708: 481,248,171,329,648,125
709: 794,450,187,134,499,579
710: 669,775,60,502,47,311
711: 763,503,400,76,519,567,275,914
712: 270,439,818,156,225,390,241
713: 132,208,83,554,212,411
714: 212,448,132,688,749,486,301
715: 727,320,760,817,294
716: 162,582,741,385,700
717: 224,777,861,741,434,77
718: 299,93,223,445
719: 624,312,519,471,567,39,275
720: 572,759,614,220,528,151,444
721: 524,73,286,608,631
722: 876,380,24,144,407,692
723: 654,528,87,507,14
724: 690,848,483,242,92
725: 339,244,828,912,539,58
726: 90,815,595,421,733,78
727: 715,817,803,612,767,440,294
728: 477,136,70,388,620,284,410
729: 662,734,916,316,374,781,479
730: 388,216,840,854,249,136
731: 557,863,240,386,811,821
732: 334,15,358,263,304,656,637
733: 78,421,726
734: 668,729,404,662,916,520,479
735: 127,674,54,417,554
736: 561,246,229
737: 49,147,805,825,88
738: 57,653,379
739: 69,58,849,892,26,428,310
740: 551,50,453,374,298,916,672
741: 717,181,861,162,716,700,77
742: 298,404,662,437,338
743: 197,159,193,137,166
744: 172,831,481,171,42
745: 297,425,559,467,10,590
746: 412,174,302,901,887,116,80
747: 697,464,131,807,826
748: 329,648,190,152,332,556
749: 486,696,132,714,212,354,30
750: 419,604,269,152,222,332
751: 350,655,869,620,70
752: 623,475,251
753: 85,351,377,878,406,809,919
754: 63,401,664,313,185
755: 353,77,394,173,406,72
756: 426,146,520,479,268,525
757: 498,545,124,333,868,231
758: 636,442,9,495,293,701,571
759: 572,897,720,220,818
760: 715,320,817,488,616,907,198
761: 496,833,792,364,862
762: 26,428,359,688,305,301
763: 76,711,52,535,519
764: 203,361
765: 482,435,65,820,384,343
766: 191,42,287,396,831,431
767: 148,141,803,727,588,440
768: 475,177,863,634
769: 29,241,810,378,106,585
770: 452,383,318,167,512,680,695
771: 566,532,264,805,267
772: 39,91,275,914,844,499,579
773: 290,344,391,618,610
774: 18,421,490,595
775: 194,710,669,593,207,502
776: 835,110,462,233,48
777: 224,717,459,861,800
778: 322,553,492,488,570
779: 795,109,140,371,819,149
780: 128,97,507,35,14,687
781: 453,316,516,523,374,729,916
782: 214,460,470,841,611,281
783: 796,40,321,342,352,140
784: 657,149,318,658,109,226,389
785: 875,82,683,210,615,232
786: 398,866,279,215,358,495,112
787: 314,89,808,822,469,23
788: 576,274,99,683,619,373
789: 477,136,854,56,577,335
790: 476,118,266,204,74,581
791: 531,451,376,80,44,901
792: 493,403,761,364,862,829
793: 458,369,32,846,578,180,105
794: 709,450,134,676,626
795: 658,109,779,140,161,352,422,905
796: 783,40,697,250,596,342
797: 501,609,328,900,93,816
798: 44,632,686,255,335,116
799: 32,846,378,106,547,272
800: 432,472,224,777,459
801: 705,102,673,104,825
802: 625,385,35,296,541
803: 569,612,832,727,767,141
804: 466,324,302,707,122,182
805: 147,264,737,566,771,88
806: 347,511,689,22,872,370
807: 303,606,292,131,747,826
808: 306,122,182,399,469,314,787
809: 406,455,72,564,919,753
810: 29,241,769,106,439,435,196,585
811: 594,70,821,731,240,869
812: 429,11,907,646,198,123
813: 135,34,43,248,329
814: 234,478,823,597,22,684,347
815: 90,726,595,490,79,443
816: 330,243,403,175,797,328,900
817: 727,715,760,612,198
818: 712,270,289,897,759,220,225
819: 371,850,485,605,779,149
820: 441,65,765,838,145,384
821: 206,811,594,216,557,731
822: 330,243,839,469,787,23,189
823: 348,597,543,37,814,478,856
824: 354,30,18,490,282
825: 705,801,673,737,49,88
826: 596,210,697,747,807,292
827: 184,148,588
828: 244,725,539,58,849,289
829: 155,324,493,792,364,306
830: 55,487,843,459,530
831: 172,744,396,191,42,766
832: 803,67,569,702,454,141
833: 496,761,175,862,548,223
834: 550,500,906,339,912,562
835: 706,776,333,110,868,462
836: 309,402
837: 908,299,718
838: 239,438,145,820,384,538
839: 330,822,328,23,189,563
840: 351,878,111,216,730,249
841: 460,667,782,281,397
842: 480,98,883,685,326,37
843: 55,830,415,530
844: 511,689,772,91,186,499
845: 172,396,603,699,125,285,133
846: 32,578,799,547,793,105
847: 11,235,859,424,646
848: 724,905,483,161,640,274,92
849: 69,739,58,828,539,270,289
850: 371,819,584,416,51,605
851: 150,617,679,592,195,589
852: 323,242,685,883,418,326
853: 626,915
854: 56,577,249,730,789,136
855: 877,372,598,659,119
856: 37,478,480,317,348,823
857: 227,307,84,704,665,52
858: 355,695,512,621,456,86
859: 300,661,228,847,235,424
860: 881,540,121,73,246
861: 717,777,459,181,741
862: 833,403,761,792,175
863: 475,557,768,731,386
864: 95,911,407,260,600
865: 484,315,283
866: 285,398,786,133,279
867: 910,444,420,220,114,156,225
868: 835,333,462,757,165,231
869: 350,751,240,811,70
870: 221,68,213,651,583,560
871: 473,573,574,381,601
872: 22,356,806,200,138,370
873: 418,607,8,430,260
874: 598,498,545,565,628,119
875: 82,785,292,210,514
876: 722,380,407
877: 372,259,855,90,79,598,545
878: 85,840,351,753,111
879: 367,201,465,338,404
880: 427,660,585,378,191,42,272
881: 540,392,860,121,64
882: 188,218,587,66,160
883: 842,98,852,242,685,326,37
884: 436,133,154,279,699,31
885: 179,414,670,148,184
886: 365,560,245,178,517,221,651
887: 397,255,116,281,412,746
888: 95
889: 278,312,613,405,543
890: 703,341
891: 452,383,682,575,257,236,904
892: 739,428,441,176,310,65
893: 689,471,39,91
894: 24,273,99,619
895: 395,693,548,160,299
896: 342,352,12,422,596,615
897: 572,539,759,289,818
898: 27,650,340,590,387
899: 638,514
900: 797,403,175,93,816
901: 174,746,116,791,451,80
902: 33,170,675,237,448,568
903: 591,331
904: 19,575,257,180,236,458,891
905: 848,483,226,795,658,161,640
906: 528,87,550,834,562,614
907: 639,616,646,812,198,760
908: 837,395,299
909: 253,622,337,10,387
910: 296,444,867,420,97,220,114
911: 71,95,864,461,600,362
912: 339,244,725,834,562,539
913: 308,526,918,28,474,258
914: 772,39,275,503,711,579
915: 653,183,853,626
916: 298,729,662,734,374,781,740
917: 409,60,502,21,247
918: 526,360,581,913,118,262,399,474
919: 406,455,809,564,753,377,269
