0: 636,629,17,453,523,50
80: 531,451,116,376,44,174,746
81: 251,449,291
82: 99,232,683,210,615,514
83: 18,354,515,208,713,132,30
84: 366,643,146,704,227,574
85: 351,111,115,406,518,377
86: 355,512,163,621,456,317,120
87: 664,723,468,654,382,614,550,528
88: 147,264,532,673,566,737
89: 28,23,143,168,314,593
90: 595,443,78,726,79,259
91: 499,579,275,39,511,689
92: 724,373,274,242,323,698
93: 718,223,609,175,445
94: 468,654,102,673,566,687,507
95: 407,71
96: 74,652,536,164,581,360,641
97: 114,151,444,35,14,296
98: 480,685,456,7,242,621
99: 82,619,683,273,514,276,24
100: 580,393,168,677,447
101: 107,137,527,602,497
102: 49,705,673,94,468
103: 682,610,219,458,236,586,452
104: 185,63,401,705,664,468
105: 365,178,32,191,287,547,369
106: 32,578,378,647,29,482
107: 137,101,166,527,642,558
108: 193,473,602,307,573,137
109: 422,658,140,371,149,389
110: 706,696,48,233,649,462
111: 85,216,351,169,115,206
112: 398,436,279,215,358,495,635
113: 271,138,356,534,202,461
114: 97,444,296,541,16,420,508
115: 130,375,169,518,85,111
116: 80,44,335,255,174,746
117: 542,555,315,254,537,601
118: 399,262,122,476,707,204
119: 250,40,598,659,498,628
120: 613,317,86,163,456,627
121: 64,392,368,286,246,73,540
122: 399,118,707,324,182
123: 198,11,345,599,429,681,67
124: 443,282,295,333,79,545
125: 172,171,133,708,648,603,61
126: 509,202,271
127: 411,735,674,675,237
128: 687,35,532,566,582,385
129: 265,521,75,74,652
130: 375,432,115,434,224,518
131: 513,464,747,303,606
132: 714,30,749,713,212,83
133: 172,125,603,699,285,279
134: 709,626,450,499,463,186
135: 142,209,43,34,248,329
136: 477,410,728,388,56,730
137: 107,101,166,602,108,193,743
138: 113,271,356,22,347,370,200
139: 234,534,418,326,607,600
140: 321,584,371,352,422,109
141: 440,67,569,454,414,148
142: 510,508,209,135,16,433,34
143: 89,168,593,669,393,194
144: 24,692,619,373,698,8
145: 441,233,65,346,438,384
146: 643,84,704,520,426,506
147: 264,88,737
148: 588,440,141,184,414
149: 657,389,38,485,371,109
150: 263,304,617,592,637,334,732,571,442
151: 97,444,14,572,528,720,220
152: 556,190,329,748,43,419,332
153: 253,36,622,68,656,263,304
154: 436,521,279,357,699,31
155: 493,364,611,324,466,306
156: 420,433,712,225,390,666
157: 485,605,239,51,416,217
158: 319,363,522,325,41
159: 193,473,542,315,197,484
160: 66,218,587,693,548
161: 422,658,12,640,274,483
162: 385,741,716,267,530,633,582,181
163: 355,86,53,425,120,627
164: 96,74,652,701,671,641,205
165: 231,462,565,51,346,416
166: 107,137,743,192,558
167: 452,695,383,575,657,38,318
168: 28,143,89,258,677,100,393
169: 177,375,115,557,111,206
170: 568,237,446,33,675,280
171: 172,125,744,481,708,42
172: 171,125,396,133,744,42,603,285
173: 541,529,394,625,72,353
174: 302,707,746,80,451,116,476
175: 609,243,328,223,403,93
176: 310,65,359,428,739,441
177: 375,169,20,557,634
178: 365,105,245,458,369,586
179: 184,670,283
180: 458,369,236,59,578,19,257
181: 459,530,162,741,717
182: 306,469,314,324,399,122
183: 379,463,626
184: 414,670,148,179
185: 694,382,313,104,401,664,500
186: 327,463,511,370,499,134
187: 579,503,497,709,527
188: 214,533,413,392,218,587
189: 328,330,23,207,563
190: 556,544,152,329,648,748,61,376
191: 272,42,287,547,660,396,105
192: 361,558,166
193: 108,159,473,743,137,542,197
194: 710,143,502,207,593,669
195: 617,679,592,589,630,516
196: 29,241,69,439,310,435,482
197: 159,193,743,484
198: 646,11,123,616,67,569,612
199: 645,277,211,228,424,639
200: 509,271,138,370,57,327
201: 537,381,465,366,367,574
202: 362,461,113,271,126
203: 676,642,361,558
204: 265,266,262,118,476,74,581
205: 238,641,701,164,9,629
206: 594,731,169,557,216,111
207: 502,563,593,189,23,21,194
208: 515,252,691,713,554,83
209: 510,142,135,43,604
210: 615,596,292,514,82
211: 645,199,489,580,663,228,505
212: 554,411,448,713,132,714
213: 221,68,651,583,618,219,36
214: 188,533,413,460,470,611
215: 15,358,517,560,398,112,583
216: 351,111,206,594,388,249,730
217: 19,575,257,239,485,157,38
218: 160,587,188,413,496,548
219: 103,618,610,586,213,651
220: 572,720,151,444,225,539,420
221: 68,213,651,583,245,560
222: 249,56,332,377,351,269
223: 496,548,403,93,718,175
224: 434,717,472,459,130,432
225: 712,270,539,220,156,420
226: 7,457,690,658,389,483
227: 307,573,574,52,84,704,665
228: 300,505,235,199,211,424
229: 246,561,73,524,736
230: 33,675,491,674,549
231: 165,462,498,565,333,545
232: 82,683,576,640,615
233: 145,48,441,706,110,462,346
234: 139,684,534,326,37,478,348
235: 228,300,661,345,424,11
236: 458,180,575,257,452,103,682
237: 568,170,675,411,127,448,688
238: 17,522,325,641,205,629
239: 51,438,538,157,19,217
240: 594,70,731,386,350,291
241: 29,196,585,712,439,390
242: 7,690,724,92,323,685,98
243: 175,328,330,493,403,306
244: 408,339,725,26,58,289
245: 365,178,560,586,221,651
246: 229,561,73,540,121
247: 331,21,409
248: 481,708,34,135,6,329
249: 56,222,730,216,351
250: 119,40,697,372,659,513,464
251: 81,475,386,291
252: 208,691,417,554
253: 387,153,622,304,337,650
254: 117,555,537,644,414,670
255: 397,281,667,335,116,412,746
256: 415,267,633,264
257: 19,575,217,180,236,452
258: 308,526,474,28,168,677
259: 598,79,659,78,90,341,372
260: 430,607,600,407,71
261: 429,437,681,551,504,672,345
262: 399,118,204,526,474,581
263: 304,150,617,637,732,656,153
264: 147,88,532,256,267
265: 266,204,31,129,521,74
266: 265,204,31,531,451,476
267: 256,633,582,264,532,162
268: 525,589,630,27,520,426
269: 419,604,377,455,222,332
270: 712,289,225,439,539,69
271: 113,138,202,126,509,200
272: 191,42,547,585,427,660,378
273: 638,514,99,276
274: 724,373,92,483,161,576,640
275: 579,91,39,567,719,519,503,711
276: 380,273,99,24
277: 645,199,546,639,492,322
278: 624,312,297,405,559,678,494
279: 436,154,133,699,285,398,112
280: 408,500,33,694,170,446
281: 397,255,667,460,470,412
282: 443,124,354,30,295,696
283: 484,555,315,670,179
284: 64,620,368,45,410,728
285: 431,398,172,396,133,279
286: 631,655,721,121,368,73
287: 191,42,547,396,365,105,431
288: 551,50,504,41,17,522
289: 270,539,244,725,58,69
290: 682,610,383,680,53,344
291: 350,449,631,386,81,251,240
292: 596,606,747,210,514
293: 495,635,701,671,571,9
294: 715,440,727,588
295: 706,696,333,282,124
296: 541,35,385,625,114,97
297: 627,405,745,559,590,278
298: 740,374,672,662,742,437
299: 718,395,693,548
300: 228,505,235,661,363,41
301: 305,688,359,448,486,714,649
302: 412,174,707,746,324,466
303: 131,606
304: 263,150,617,679,253,153,337
305: 301,688,359,428,568,446,26
306: 469,182,493,155,324,243,330
307: 227,573,602,665,108
308: 526,258,360,536,677,319
309: 423,311,60
310: 176,435,65,739,58,69,196
311: 710,47,60,309,423
312: 39,624,719,278,405,543,471
313: 694,185,491,25,401
314: 469,182,399,474,28,23,89
315: 542,117,555,159,484,283
316: 453,729,479,525,589,516
317: 613,120,86,37,456,348
318: 657,389,695,167,457,512
319: 677,363,447,158,536,308,325
320: 715,488,570,616,612
321: 628,584,140,565,40,352
322: 402,553,277,546,492
323: 698,8,418,92,242,685,326
324: 493,155,466,302,707,122,306,182
325: 522,238,641,536,319,158
326: 480,685,37,323,418,234,139
327: 379,57,463,186,370,200
328: 609,243,175,189,330,563
329: 152,190,648,748,135,43,708,248
330: 243,328,189,306,469,23
331: 247,21,591,501,563
332: 56,222,419,269,556,152,46
333: 706,295,124,545,231,462
334: 15,358,732,495,571,150,637
335: 577,44,632,397,255,116
336: 535,494,506,27,340,678,426
337: 27,650,253,387,304,679,630
338: 367,404,742,349,437,465,13
339: 408,500,244,562,550,725
340: 27,559,678,590,650,387,336
341: 372,703,78,259
342: 12,352,40,697,596
343: 384,59,538,482,647
344: 467,53,391,618,610,290
345: 235,661,504,429,261,11,123
346: 51,438,145,233,165,462
347: 511,370,689,22,138
348: 478,597,543,37,613,317,234
349: 599,437,681,338,702,13
350: 631,291,655,240,70,620
351: 85,216,111,377,249,222,730
352: 342,12,40,321,140,422
353: 406,518,72,394,434,77,173
354: 18,83,30,490,443,282
355: 680,512,86,163,695,53
356: 113,138,684,534,22
357: 603,61,699,531,376,154,31
358: 215,334,15,398,112,495,635
359: 301,305,428,48,441,649,176
360: 308,526,581,96,74,536
361: 192,558,203
362: 202,461,71
363: 319,447,158,41,300,505
364: 493,155,611,413,496,403
365: 105,178,517,245,560,287,431
366: 643,84,668,367,574,201
367: 668,338,404,366,201,465
368: 64,121,620,284,286,655
369: 458,180,32,578,105,178
370: 347,511,22,138,200,327,186
371: 485,605,584,140,109,149
372: 341,703,259,659,513,250
373: 274,92,619,576,144,698
374: 453,729,740,298,50,662
375: 130,177,169,432,115,20
376: 531,80,544,190,44,357,61
377: 406,455,85,351,269,222
378: 32,106,29,585,272,547
379: 57,327,463,653,738,183
380: 276,24,722
381: 537,201,601,573,574,473
382: 185,664,87,500,550
383: 452,695,167,682,290,680
384: 343,538,482,145,435,65,438
385: 162,716,625,582,128,35,296
386: 475,557,251,240,731,291
387: 253,622,10,340,337,590,650
388: 594,70,216,730,728,136
389: 657,149,318,109,658,226,457
390: 427,666,712,156,241,585
391: 467,344,10,618,610,36,622
392: 64,121,540,188,533,587
393: 100,580,669,663,143,168
394: 700,625,77,173,353
395: 693,299
396: 172,744,191,42,287,285,431
397: 255,281,667,477,410,577,335
398: 285,431,112,517,279,215,358
399: 262,122,118,314,182,474
400: 602,665,503,497,711,76
401: 552,63,25,313,185,104
402: 322,553
403: 496,223,493,364,243,175
404: 668,367,338,662,742,734
405: 297,627,613,543,312,278
406: 518,72,353,377,455,85
407: 95,722,692,260,430,71
408: 339,280,500,244,446,26
409: 60,502,247,21
410: 477,728,136,284,45,397,667
411: 554,212,127,448,237
412: 302,746,255,281,470,466
413: 214,188,218,587,364,611,496
414: 184,670,454,644,141,254,148
415: 256,530,633,55
416: 584,165,565,51,605,157
417: 735,252
418: 323,8,326,430,607,139
419: 43,604,269,332,152
420: 156,433,220,114,444,225,508
421: 18,726,595,490
422: 161,109,658,140,12,352,640
423: 309,546,311,47,489
424: 646,11,228,235,199,639
425: 467,53,163,627,745
426: 146,520,27,268,336,506
427: 390,6,666,660,585,272
428: 305,359,26,739,176
429: 599,681,261,345,11,123
430: 260,607,692,8,418,407
431: 285,398,287,396,365,517
432: 130,375,472,62,20,224
433: 156,420,142,508,6,666,34
434: 224,717,77,130,518,353
435: 310,65,29,196,384,482
436: 521,154,279,112,635,75
437: 349,681,261,298,551,672,338,742
438: 239,51,346,145,384,538
439: 712,270,69,241,196
440: 569,141,727,294,148,588
441: 145,48,233,359,176,65
442: 636,9,571,150,592
443: 90,595,490,282,124,354,79
444: 114,151,97,220,420
445: 591,501,93,609
446: 568,170,408,280,305,26
447: 677,319,363,100,580,505
448: 212,411,568,237,714,301,688
449: 608,631,291,81
450: 709,626,676,134,527,642
451: 531,80,174,266,476
452: 167,383,575,257,236,103,682
453: 316,729,740,374,523,0,516,50
454: 702,644,67,141,414
455: 406,72,377,564,604,269
456: 480,37,98,621,86,317,120
457: 226,7,621,389,318,512
458: 369,180,236,586,178,103
459: 487,55,472,181,530,224,717
460: 214,533,470,45,281,667
461: 362,202,71,600,534,113
462: 165,231,706,333,110,233,51,346
463: 379,327,186,626,134,183
464: 131,513,747,250,697
465: 537,201,367,338,13
466: 155,611,324,470,412,302
467: 53,344,391,10,425,745
468: 664,94,87,654,705,102,104
469: 306,314,182,330,23
470: 214,460,281,412,611,466
471: 597,543,39,312,719,689
472: 487,459,62,224,432
473: 108,159,193,573,601,381,542
474: 526,258,399,262,314,28
475: 557,623,634,386,251
476: 118,451,174,707,266,204
477: 410,136,56,577,397
478: 22,597,348,37,234,684
479: 525,316,729,643,520,734
480: 685,326,37,456,98
481: 708,34,248,6,660,42,171,744
482: 384,343,435,29,196,106,647
483: 724,274,161,658,226,690
484: 283,159,315,197
485: 371,605,157,217,149,38
486: 714,749,301,696,649
487: 55,472,459
488: 639,492,570,616,646,320
489: 645,211,663,47,423,546
490: 595,443,421,18,354
491: 25,549,230,313
492: 639,488,570,277,322,553
493: 364,155,324,403,306,243
494: 535,519,336,678,624,278
495: 635,293,671,571,112,334,358
496: 548,223,403,413,218,364
497: 602,503,400,187,101,527
498: 231,565,598,545,119,628
499: 579,91,511,186,709,134
500: 408,339,280,694,382,185,550
501: 591,445,609,563,331
502: 207,21,194,710,409,60
503: 400,497,711,579,187,275
504: 551,41,288,661,345,261
505: 228,300,363,447,580,211
506: 535,336,52,146,704,520,426
507: 687,35,14,94,723,654
508: 142,114,16,420,433
509: 126,200,271,57
510: 142,209,529,16,564,604
511: 347,370,689,499,91,186
512: 355,680,86,318,695,621,457
513: 131,464,372,703,250
514: 273,638,292,210,99,82
515: 208,83
516: 525,589,592,195,453,316,523
517: 365,560,431,398,215
518: 406,353,434,130,115,85
519: 535,494,624,567,275,711,76
520: 643,146,426,479,268,525,506
521: 436,154,265,31,129,75
522: 17,325,238,158,41,288
523: 453,592,636,0,516
524: 721,229,73
525: 479,268,589,630,516,316,520
526: 308,474,258,581,360,262
527: 107,101,642,187,497,709,450
528: 614,720,87,723,14,151
529: 541,173,16,72,564,510
530: 415,633,55,459,181,162
531: 80,451,376,357,266,31
532: 264,88,566,267,582,128
533: 214,188,460,64,392,45
534: 234,139,684,600,461,113,356
535: 519,336,52,494,506,76
536: 96,308,360,325,641,319
537: 201,601,381,465,13,644,117,254
538: 384,343,59,239,438,19
539: 270,289,225,572,562,220,725
540: 246,561,392,121,66,587
541: 296,529,173,16,625,114
542: 117,315,601,159,193,473
543: 597,471,348,613,405,312
544: 556,190,44,686,61,376
545: 598,79,124,333,231,498
546: 423,645,489,277,322
547: 191,272,287,32,378,105
548: 496,223,218,160,693,299,718
549: 54,674,491,230
550: 614,562,382,87,339,500
551: 50,504,288,672,740,437,261
552: 63,25,401
553: 402,322,492,570
554: 212,411,252,208,713
555: 117,315,254,670,283
556: 544,152,190,748,332,46,686
557: 475,386,177,169,206,731
558: 361,192,107,166,642,203
559: 340,678,590,297,278
560: 365,517,245,221,583,215
561: 229,246,540,736,66
562: 572,614,550,720,725,339,539
563: 207,328,189,501,331,21
564: 72,455,529,510,604
565: 165,231,498,628,321,584,416
566: 88,532,673,94,128,687
567: 39,624,719,519,275,711
568: 170,237,446,448,305,688
569: 440,67,612,141,727,198
570: 492,488,553,320
571: 495,293,334,150,637,442,9
572: 614,562,720,220,151,539
573: 227,307,574,601,381,108,473
574: 227,573,366,84,201,381
575: 19,217,257,236,38,452,167
576: 232,619,683,640,373,274
577: 335,632,46,56,477,397
578: 32,106,647,59,369,180
579: 499,187,91,275,503,709
580: 100,393,663,447,505,211
581: 526,360,204,262,96,74
582: 267,633,532,128,162,385
583: 221,68,213,560,215,15
584: 628,321,140,416,565,371,605
585: 29,241,427,390,378,272
586: 458,178,245,103,219,651
587: 66,218,160,392,540,188,413
588: 148,440,294
589: 268,525,630,516,679,195,316
590: 559,340,650,10,387,297,745
591: 445,501,331
592: 150,617,195,636,442,516,523
593: 207,23,143,89,194
594: 206,240,70,731,388,216,730
595: 90,490,443,421,726
596: 292,606,747,697,342,210
597: 22,478,543,471,348
598: 79,259,659,545,498,119
599: 429,349,681,123,702,13,67
600: 260,607,139,534,461,71
601: 537,381,573,473,542,117
602: 665,400,497,307,137,101,108
603: 357,61,699,172,125,133
604: 43,419,269,455,564,510,209
605: 485,371,157,51,584,416
606: 596,292,131,747,303
607: 260,430,600,418,139
608: 449,631,721
609: 175,328,93,445,501
610: 103,618,682,219,290,344,391
611: 364,155,466,214,413,470
612: 569,727,198,616,715,320
613: 317,120,627,405,543,348
614: 572,562,550,528,720,87
615: 210,12,232,82,640
616: 488,646,198,612,320
617: 263,304,150,679,592,195
618: 610,219,213,344,391,36
619: 99,683,576,373,144,24
620: 368,284,70,350,655,728
621: 7,457,512,86,456,98
622: 253,36,387,153,391,10
623: 475,634
624: 312,567,719,278,519,494
625: 385,394,700,716,296,541,173
626: 450,676,134,463,183
627: 297,405,745,163,425,613,120
628: 321,584,498,565,119,40
629: 636,0,9,17,238,205
630: 268,525,589,679,195,27,337
631: 350,449,608,286,291,655,721
632: 577,44,335,46,686
633: 256,415,267,530,582,162
634: 475,623,20,177
635: 495,293,75,671,112,436,358
636: 0,442,9,629,592,523
637: 263,150,334,15,732,571
638: 273,514
639: 492,488,199,277,424,646
640: 232,576,12,615,422,161,274
641: 325,238,205,96,536,164
642: 107,527,450,676,203,558
643: 366,84,146,520,479,668,734
644: 702,454,13,537,254,414
645: 199,489,277,211,546
646: 424,198,11,639,488,616
647: 32,106,578,343,59,482
648: 190,329,748,708,125,61
649: 48,486,301,359,696,110
650: 27,340,337,590,253,387
651: 221,213,586,245,219
652: 96,74,164,129,75,671
653: 738,379
654: 94,87,723,468,507
655: 350,631,286,620,368
656: 15,732,68,153,263
657: 149,389,38,318,167
658: 422,161,109,389,483,226
659: 598,259,372,250,119
660: 427,6,481,191,272,42
661: 300,235,345,504,41
662: 668,404,742,734,729,374,298
663: 580,669,393,47,489,211
664: 87,468,382,185,104
665: 602,400,76,52,227,307
666: 427,390,6,156,433,34
667: 397,255,281,410,45,460
668: 367,404,662,734,366,643
669: 393,663,143,194,710,47
670: 184,414,555,254,283,179
671: 495,635,293,75,701,652,164
672: 551,740,298,437,261
673: 88,566,49,737,102,94
674: 54,735,549,675,230,127
675: 33,230,674,127,170,237
676: 626,450,642,203
677: 319,447,308,258,168,100
678: 559,340,278,336,494
679: 304,617,195,337,589,630
680: 355,512,695,383,290,53
681: 599,429,349,437,261,123
682: 103,610,290,236,452,383
683: 99,232,82,619,576
684: 234,534,22,478,356
685: 480,326,98,242,323
686: 44,632,46,556,544
687: 128,507,35,566,94
688: 301,305,448,568,237,714
689: 347,511,471,39,91
690: 226,7,242,724,483
691: 252,208
692: 144,24,8,407,722,430
693: 395,160,548,299
694: 313,185,33,280,500
695: 167,383,318,355,680,512
696: 706,295,110,486,30,749,282,649
697: 250,40,464,747,596,342
698: 323,8,373,92,144
699: 357,603,133,154,279
700: 741,394,716,625,77
701: 293,671,164,9,205
702: 454,13,644,599,349,67
703: 341,372,513
704: 84,146,52,506,227
705: 49,102,63,104,468
706: 295,696,333,110,233,462
707: 174,302,324,122,118,476
708: 481,248,329,648,171,125
709: 450,134,499,579,187,527
710: 194,311,47,502,669,60
711: 503,400,76,567,519,275
712: 270,225,439,156,241,390
713: 208,554,212,83,132
714: 132,486,749,212,448,301,688
715: 294,320,612,727
716: 162,385,741,700,625
717: 434,224,77,459,181,741
718: 299,93,548,223
719: 39,624,312,567,471,275
720: 572,614,562,528,220,151
721: 524,608,631,286,73
722: 407,380,24,692
723: 87,654,507,14,528
724: 274,92,483,242,690
725: 562,339,244,289,539
726: 78,733,421,90,595
727: 440,569,612,294,715
728: 410,136,70,388,620,284
729: 453,316,374,479,662,734
730: 249,56,216,351,594,388,136
731: 206,240,594,557,386
732: 334,15,656,263,150,637
733: 78,726
734: 668,404,662,479,729,643
735: 54,674,417,127
736: 229,561
737: 49,147,88,673
738: 653,379,57
739: 26,58,69,428,176,310
740: 453,374,298,551,50,672
741: 162,700,716,181,717,77
742: 338,404,662,298,437
743: 193,137,166,197
744: 172,171,396,481,42
745: 297,627,467,10,425,590
746: 412,174,302,255,80,116
747: 131,464,697,596,292,606
748: 556,152,190,329,648,43
749: 132,486,714,30,696
