0: 26,12
6: 20,15,8
7: 13,9,20,8
8: 15,22,6,20,7,9
9: 13,7,8,19,17
10: 26
11: 17,23
12: 26,19,22,0
13: 7,9,17
14: 21,25,15
15: 22,8,6,14,21
16: 20
17: 11,13,9,19,23
18: 26,23
19: 12,23,22,9,17
20: 6,16,8,7
21: 14,25,15,22
22: 15,8,21,19,12
23: 18,19,11,17
24: 25
25: 14,21,24
26: 18,12,0,10
